continent,country_name,dataset_id,date,latitude,layer_id,layer_name,licence,longitude,lower_depth,method_options,organic_surface,positional_uncertainty,profile_code,profile_id,region,upper_depth,value,value_avg
Asia,Indonesia,WD-WISE,1988-??-??,-0.995833333333333,41636,Btg3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,115,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0087,1124433,South-Eastern Asia,75,{12.2},12.2
Asia,Indonesia,WD-WISE,1989-2-1,-3.633333333333333,43751,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",128.2,45,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0098,1124788,South-Eastern Asia,24,{3.7},3.7
Asia,Indonesia,WD-WISE,1980-??-??,-3.939444444444444,41615,Cg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",122.0838888888889,120,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0009,1124429,South-Eastern Asia,90,{10.6},10.6
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36169,B21,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,75,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0020,1123366,South-Eastern Asia,37,{34.3},34.3
Asia,Indonesia,US-NCSS,1985-9-1,-1.2305557,601138,BA,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,101.2249985,20,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,86P0125,1052212,South-Eastern Asia,5,{8.7},8.7
Asia,Indonesia,WD-ISIS,1987-11-1,2.15,4770,2Bw3,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",98.55,160,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID028,1115978,South-Eastern Asia,135,{5.0},5.0
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36184,B2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,38,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0023,1123369,South-Eastern Asia,29,{22.8},22.8
Asia,Indonesia,WD-WISE,1983-7-1,4.6,43058,Ah2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.78333333333333,37,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0033,1124677,South-Eastern Asia,30,{23.5},23.5
Asia,Indonesia,WD-ISIS,1987-6-1,-6.7,3639,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.9,44,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID003,1115820,South-Eastern Asia,20,{20.9},20.9
Asia,Indonesia,WD-WISE,1988-??-??,-1.016666666666667,36277,2Cg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,120,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0095,1123386,South-Eastern Asia,52,{15.1},15.1
Asia,Indonesia,WD-WISE,1987-6-1,-6.633333333333333,44484,Bw4,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.81666666666666,115,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0056,1124910,South-Eastern Asia,100,{14.5},14.5
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3656,4Ahb,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,236,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,210,{70.5},70.5
Asia,Indonesia,US-NCSS,1985-9-3,-1.6069444,601134,Bo3,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.3041687,121,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,86P0130,1052211,South-Eastern Asia,90,{3.4},3.4
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3653,2Bwb,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,141,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,132,{90.2},90.2
Asia,Indonesia,WD-ISIS,1987-11-1,-1.733333333333333,4862,Auger,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",102.16666666666667,290,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID033,1115991,South-Eastern Asia,270,{3.9},3.9
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28900,E,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,28,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0085,1121951,South-Eastern Asia,3,{14.0},14.0
Asia,Indonesia,WD-WISE,1981-9-1,-7.983333333333333,36195,B22,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,102,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0026,1123371,South-Eastern Asia,75,{20.0},20.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.695833333333333,28897,Bt,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.72083333333333,76,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0084,1121950,South-Eastern Asia,52,{13.1},13.1
Asia,Indonesia,WD-WISE,1985-9-1,-1.0861111,28824,Bt1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.0180588,46,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0043,1121938,South-Eastern Asia,17,{5.1},5.1
Asia,Indonesia,US-NCSS,1985-9-1,-6.522222,601110,Bt5,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,106.3527756,180,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,86P0131,1052207,South-Eastern Asia,160,{15.8},15.8
Asia,Indonesia,WD-ISIS,1987-11-1,-1.233333333333333,3570,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.61666666666666,60,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID034,1115812,South-Eastern Asia,34,{9.6},9.6
Asia,Indonesia,WD-WISE,1988-??-??,-0.695833333333333,41643,E,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.72083333333333,13,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0090,1124435,South-Eastern Asia,3,{13.0},13.0
Asia,Indonesia,WD-ISIS,1987-11-1,-0.45,2466,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",100.45,30,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID037,1115648,South-Eastern Asia,0,{21.3},21.3
Asia,Indonesia,WD-ISIS,1987-6-1,-6.583333333333333,4289,Ap,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.81666666666666,26,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID004,1115912,South-Eastern Asia,0,{12.0},12.0
Asia,Indonesia,WD-WISE,1983-8-1,5.0,43875,2Bw,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.68333333333334,75,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0038,1124809,South-Eastern Asia,33,{6.3},6.3
Asia,Indonesia,WD-ISIS,1987-11-1,-0.4,3726,3B,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",100.43333333333334,170,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID036,1115832,South-Eastern Asia,130,{23.7},23.7
Asia,Indonesia,WD-ISIS,1981-7-1,-4.75,2723,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",104.98333333333333,250,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID012,1115682,South-Eastern Asia,130,{6.1},6.1
Asia,Indonesia,WD-WISE,1983-8-1,4.866666666666667,42722,2Bw,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.73333333333333,120,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0034,1124614,South-Eastern Asia,80,{10.7},10.7
Asia,Indonesia,WD-ISIS,1987-6-1,-6.7,3646,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.9,150,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID003,1115820,South-Eastern Asia,126,{21.1},21.1
Asia,Indonesia,WD-WISE,1988-??-??,-1.016666666666667,36256,2BCg2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,150,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0081,1123381,South-Eastern Asia,110,{11.1},11.1
Asia,Indonesia,WD-WISE,1980-6-1,3.683333333333334,43420,Bt,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.6,65,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0001,1124732,South-Eastern Asia,30,{7.4},7.4
Asia,Indonesia,WD-WISE,1988-??-??,-0.9,36274,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.55416666666666,140,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0092,1123385,South-Eastern Asia,110,{8.4},8.4
Asia,Indonesia,WD-WISE,1983-7-1,4.816666666666666,42419,C,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.75,54,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0035,1124565,South-Eastern Asia,31,{14.1},14.1
Asia,Indonesia,WD-WISE,1988-??-??,-0.966666666666667,36257,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.54166666666667,5,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0082,1123382,South-Eastern Asia,0,{7.5},7.5
Asia,Indonesia,WD-WISE,1985-9-1,-1.5666667,36232,Bt3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",102.4166641,92,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0045,1123377,South-Eastern Asia,64,{3.4},3.4
Asia,Indonesia,WD-WISE,1992-??-??,-0.993333333333333,44125,Btg1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.95666666666666,60,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0101,1124850,South-Eastern Asia,38,{3.5},3.5
Asia,Indonesia,WD-ISIS,1983-8-1,5.0,4310,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.68333333333334,9,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID022,1115915,South-Eastern Asia,0,{29.5},29.5
Asia,Indonesia,US-NCSS,1994-6-26,-8.5702496,839840,,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,119.489502,28,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Circa 100 m,94P0836,1084466,South-Eastern Asia,12,{71.2},71.2
Asia,Indonesia,WD-ISIS,1983-8-1,4.866666666666667,2977,Ah1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.73333333333333,5,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID021,1115720,South-Eastern Asia,0,{18.5},18.5
Asia,Indonesia,US-NCSS,1985-9-1,-6.4583335,601099,Bw2,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,106.7936096,70,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,86P0132,1052206,South-Eastern Asia,48,{16.8},16.8
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28889,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,8,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0079,1121949,South-Eastern Asia,0,{18.2},18.2
Asia,Indonesia,US-NCSS,????-??-??,-6.5500002,791570,B11,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,106.7166672,51,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Circa 100 m,87P0485,1078217,South-Eastern Asia,21,{15.1},15.1
Asia,Indonesia,WD-WISE,1980-??-??,-3.939444444444444,41613,B2g,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",122.0838888888889,46,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0009,1124429,South-Eastern Asia,24,{8.6},8.6
Asia,Indonesia,WD-WISE,1985-9-1,-0.9166667,36227,Bo5,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.7638855,200,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0044,1123376,South-Eastern Asia,154,{5.2},5.2
Asia,Indonesia,WD-ISIS,1987-11-1,2.266666666666667,4900,C,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",98.66666666666667,133,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID027,1115996,South-Eastern Asia,58,{7.6},7.6
Asia,Indonesia,WD-WISE,1987-12-1,0.961111111111111,43516,A1.1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.17777777777778,14,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0057,1124748,South-Eastern Asia,0,{7.3},7.3
Asia,Indonesia,WD-ISIS,1987-11-1,-1.2305557,4663,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.2249985,280,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M Na-acetate ] index cation = [ Na+ ] other exchangeable cations = [ not applied ] replacement = [ NH4-acetate ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID035,1115963,South-Eastern Asia,200,{14.0},14.0
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36174,A3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,64,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,Over 10 km,ID0021,1123367,South-Eastern Asia,46,{28.0},28.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.695833333333333,41646,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.72083333333333,140,"{""acidity approximation = [ not applied ] bases approximation = [ not applied ] exchange solution = [ 1 M NH4-acetate ] index cation = [ NH4+ ] other exchangeable cations = [ not applied ] replacement = [ KCl ] reported pH = [ buffered at 7.0 ] sample pretreatment = [ sieved over 2 mm sieve ] technique = [ determination by lab procedure ]""}",False,1 km - 10 km,ID0090,1124435,South-Eastern Asia,108,{19.9},19.9
